study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	library_strategy	library_source	experiment_title	study_title	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy	sample_alias	sample_title
PRJEB30958	SAMEA5242884	ERS3050286	ERX3151506	ERR3090679	9606	Homo sapiens	Illumina HiSeq 2500	S33_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090679/ERR3090679.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090679/ERR3090679.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090679/mirs_177_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090679/mirs_177_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090679	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090679			mirs_177	classifiedReads
PRJEB30958	SAMEA5242885	ERS3050287	ERX3151507	ERR3090680	9606	Homo sapiens	Illumina HiSeq 2500	S33_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090680/ERR3090680.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090680/ERR3090680.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090680/mirs_178_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090680/mirs_178_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090680	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090680			mirs_178	classifiedReads
PRJEB30958	SAMEA5242886	ERS3050288	ERX3151508	ERR3090681	9606	Homo sapiens	Illumina HiSeq 2500	S33_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090681/ERR3090681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090681/ERR3090681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090681/mirs_179_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090681/mirs_179_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090681	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090681			mirs_179	classifiedReads
PRJEB30958	SAMEA5242887	ERS3050289	ERX3151509	ERR3090682	9606	Homo sapiens	Illumina HiSeq 2500	S33_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090682/ERR3090682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090682/ERR3090682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090682/mirs_180_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090682/mirs_180_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090682	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090682			mirs_180	classifiedReads
PRJEB30958	SAMEA5242888	ERS3050290	ERX3151510	ERR3090683	9606	Homo sapiens	Illumina HiSeq 2500	S33_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090683/ERR3090683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090683/ERR3090683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090683/mirs_181_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090683/mirs_181_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090683	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090683			mirs_181	classifiedReads
PRJEB30958	SAMEA5242889	ERS3050291	ERX3151511	ERR3090684	9606	Homo sapiens	Illumina HiSeq 2500	S33_T5	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090684/ERR3090684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090684/ERR3090684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090684/mirs_182_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090684/mirs_182_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090684	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090684			mirs_182	classifiedReads
PRJEB30958	SAMEA5242890	ERS3050292	ERX3151512	ERR3090685	9606	Homo sapiens	Illumina HiSeq 2500	S34_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090685/ERR3090685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090685/ERR3090685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090685/mirs_183_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090685/mirs_183_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090685	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090685			mirs_183	classifiedReads
PRJEB30958	SAMEA5242891	ERS3050293	ERX3151513	ERR3090686	9606	Homo sapiens	Illumina HiSeq 2500	S34_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090686/ERR3090686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090686/ERR3090686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090686/mirs_186_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090686/mirs_186_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090686	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090686			mirs_186	classifiedReads
PRJEB30958	SAMEA5242892	ERS3050294	ERX3151514	ERR3090687	9606	Homo sapiens	Illumina HiSeq 2500	S34_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090687/ERR3090687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090687/ERR3090687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090687/mirs_187_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090687/mirs_187_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090687	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090687			mirs_187	classifiedReads
PRJEB30958	SAMEA5242893	ERS3050295	ERX3151515	ERR3090688	9606	Homo sapiens	Illumina HiSeq 2500	S37_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090688/ERR3090688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090688/ERR3090688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090688/mirs_193_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090688/mirs_193_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090688	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090688			mirs_193	classifiedReads
PRJEB30958	SAMEA5242894	ERS3050296	ERX3151516	ERR3090689	9606	Homo sapiens	Illumina HiSeq 2500	S37_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090689/ERR3090689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090689/ERR3090689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090689/mirs_194_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090689/mirs_194_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090689	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090689			mirs_194	classifiedReads
PRJEB30958	SAMEA5242895	ERS3050297	ERX3151517	ERR3090690	9606	Homo sapiens	Illumina HiSeq 2500	S37_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090690/ERR3090690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090690/ERR3090690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090690/mirs_195_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090690/mirs_195_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090690	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090690			mirs_195	classifiedReads
PRJEB30958	SAMEA5242896	ERS3050298	ERX3151518	ERR3090691	9606	Homo sapiens	Illumina HiSeq 2500	S37_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090691/ERR3090691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090691/ERR3090691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090691/mirs_196_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090691/mirs_196_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090691	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090691			mirs_196	classifiedReads
PRJEB30958	SAMEA5242897	ERS3050299	ERX3151519	ERR3090692	9606	Homo sapiens	Illumina HiSeq 2500	S38_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090692/ERR3090692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090692/ERR3090692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090692/mirs_197_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090692/mirs_197_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090692	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090692			mirs_197	classifiedReads
PRJEB30958	SAMEA5242898	ERS3050300	ERX3151520	ERR3090693	9606	Homo sapiens	Illumina HiSeq 2500	S38_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090693/ERR3090693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090693/ERR3090693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090693/mirs_198_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090693/mirs_198_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090693	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090693			mirs_198	classifiedReads
PRJEB30958	SAMEA5242899	ERS3050301	ERX3151521	ERR3090694	9606	Homo sapiens	Illumina HiSeq 2500	S38_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090694/ERR3090694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090694/ERR3090694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090694/mirs_199_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090694/mirs_199_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090694	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090694			mirs_199	classifiedReads
PRJEB30958	SAMEA5242900	ERS3050302	ERX3151522	ERR3090695	9606	Homo sapiens	Illumina HiSeq 2500	S38_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090695/ERR3090695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090695/ERR3090695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090695/mirs_200_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090695/mirs_200_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090695	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090695			mirs_200	classifiedReads
PRJEB30958	SAMEA5242901	ERS3050303	ERX3151523	ERR3090696	9606	Homo sapiens	Illumina HiSeq 2500	S38_T5	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090696/ERR3090696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090696/ERR3090696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090696/mirs_201_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090696/mirs_201_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090696	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090696			mirs_201	classifiedReads
PRJEB30958	SAMEA5242902	ERS3050304	ERX3151524	ERR3090697	9606	Homo sapiens	Illumina HiSeq 2500	S38_T6	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090697/ERR3090697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090697/ERR3090697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090697/mirs_202_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090697/mirs_202_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090697	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090697			mirs_202	classifiedReads
PRJEB30958	SAMEA5242903	ERS3050305	ERX3151525	ERR3090698	9606	Homo sapiens	Illumina HiSeq 2500	S39_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090698/ERR3090698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090698/ERR3090698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090698/mirs_203_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090698/mirs_203_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090698	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090698			mirs_203	classifiedReads
PRJEB30958	SAMEA5242904	ERS3050306	ERX3151526	ERR3090699	9606	Homo sapiens	Illumina HiSeq 2500	S39_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090699/ERR3090699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/009/ERR3090699/ERR3090699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090699/mirs_204_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090699/mirs_204_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090699	ftp.sra.ebi.ac.uk/vol1/err/ERR309/009/ERR3090699			mirs_204	classifiedReads
PRJEB30958	SAMEA5242905	ERS3050307	ERX3151527	ERR3090700	9606	Homo sapiens	Illumina HiSeq 2500	S39_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090700/ERR3090700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/000/ERR3090700/ERR3090700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090700/mirs_205_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090700/mirs_205_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090700	ftp.sra.ebi.ac.uk/vol1/err/ERR309/000/ERR3090700			mirs_205	classifiedReads
PRJEB30958	SAMEA5242906	ERS3050308	ERX3151528	ERR3090701	9606	Homo sapiens	Illumina HiSeq 2500	S41_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090701/ERR3090701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/001/ERR3090701/ERR3090701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090701/mirs_206_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090701/mirs_206_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090701	ftp.sra.ebi.ac.uk/vol1/err/ERR309/001/ERR3090701			mirs_206	classifiedReads
PRJEB30958	SAMEA5242907	ERS3050309	ERX3151529	ERR3090702	9606	Homo sapiens	Illumina HiSeq 2500	S41_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090702/ERR3090702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/002/ERR3090702/ERR3090702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090702/mirs_207_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090702/mirs_207_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090702	ftp.sra.ebi.ac.uk/vol1/err/ERR309/002/ERR3090702			mirs_207	classifiedReads
PRJEB30958	SAMEA5242908	ERS3050310	ERX3151530	ERR3090703	9606	Homo sapiens	Illumina HiSeq 2500	S41_T2	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090703/ERR3090703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/003/ERR3090703/ERR3090703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090703/mirs_208_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090703/mirs_208_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090703	ftp.sra.ebi.ac.uk/vol1/err/ERR309/003/ERR3090703			mirs_208	classifiedReads
PRJEB30958	SAMEA5242909	ERS3050311	ERX3151531	ERR3090704	9606	Homo sapiens	Illumina HiSeq 2500	S41_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090704/ERR3090704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/004/ERR3090704/ERR3090704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090704/mirs_209_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090704/mirs_209_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090704	ftp.sra.ebi.ac.uk/vol1/err/ERR309/004/ERR3090704			mirs_209	classifiedReads
PRJEB30958	SAMEA5242910	ERS3050312	ERX3151532	ERR3090705	9606	Homo sapiens	Illumina HiSeq 2500	S42_T0	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090705/ERR3090705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/005/ERR3090705/ERR3090705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090705/mirs_210_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090705/mirs_210_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090705	ftp.sra.ebi.ac.uk/vol1/err/ERR309/005/ERR3090705			mirs_210	classifiedReads
PRJEB30958	SAMEA5242911	ERS3050313	ERX3151533	ERR3090706	9606	Homo sapiens	Illumina HiSeq 2500	S42_T1	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090706/ERR3090706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/006/ERR3090706/ERR3090706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090706/mirs_211_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090706/mirs_211_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090706	ftp.sra.ebi.ac.uk/vol1/err/ERR309/006/ERR3090706			mirs_211	classifiedReads
PRJEB30958	SAMEA5242912	ERS3050314	ERX3151534	ERR3090707	9606	Homo sapiens	Illumina HiSeq 2500	S42_T3	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090707/ERR3090707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/007/ERR3090707/ERR3090707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090707/mirs_212_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090707/mirs_212_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090707	ftp.sra.ebi.ac.uk/vol1/err/ERR309/007/ERR3090707			mirs_212	classifiedReads
PRJEB30958	SAMEA5242913	ERS3050315	ERX3151535	ERR3090708	9606	Homo sapiens	Illumina HiSeq 2500	S42_T4	SINGLE	WGS	METAGENOMIC	Illumina HiSeq 2500 sequencing	Enhanced performance of next-generation sequencing diagnostics compared to standard of care microbiological diagnostics in patients suffering from septic shock	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090708/ERR3090708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR309/008/ERR3090708/ERR3090708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090708/mirs_213_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR309/ERR3090708/mirs_213_kraken_filtered.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090708	ftp.sra.ebi.ac.uk/vol1/err/ERR309/008/ERR3090708			mirs_213	classifiedReads
